rank	degree	gene	p-value
6620	16	GRB14	0.11764705882352941
6621	16	UBR3	0.11764705882352941
6622	16	LGALS3BP	0.11764705882352941
6623	16	RAB39A	0.11764705882352941
6624	16	MYO1A	0.11764705882352941
6625	16	CP	0.11764705882352941
6626	16	STXBP3	0.11764705882352941
6627	16	PSPC1	0.11764705882352941
6628	16	LMBR1	0.11764705882352941
6629	16	CHRNA10	0.11764705882352941
6630	16	ZBTB11	0.11764705882352941
6631	16	MAST2	0.11764705882352941
6632	16	ADAMTS16	0.11764705882352941
6633	16	ADAMTS5	0.11764705882352941
6634	16	ZNF267	0.11764705882352941
6635	15	ANTXR1	0.125
6636	15	TOM1	0.125
6637	15	CLN8	0.125
6638	15	GSTM2	0.125
6639	15	MGLL	0.125
6640	15	LOXL2	0.125
6641	15	SLC7A11	0.125
6642	15	SH2D3A	0.125
6643	15	PARP3	0.125
6644	15	BCL2L13	0.125
6645	15	KCNK9	0.125
6646	15	CASQ2	0.125
6647	15	CDCA3	0.125
6648	15	FHOD1	0.125
6649	15	ARID5B	0.125
6650	15	GAS1	0.125
6651	15	OSR1	0.125
6652	15	CADM1	0.125
6653	15	CALN1	0.125
6654	15	ZNF430	0.125
6655	15	LDHAL6A	0.125
6656	15	AKAP6	0.125
6657	15	RBM15B	0.125
6658	15	SCUBE2	0.125
6659	15	KCNC1	0.125
6660	15	ASB13	0.125
6661	15	CTAG2	0.125
6662	15	ORAI3	0.125
6663	15	BMPER	0.125
6664	15	NUAK1	0.125
6665	15	PPIF	0.125
6666	15	ZNF786	0.125
6667	15	HCST	0.125
6668	15	PPAN	0.125
6669	15	GLRA3	0.125
6670	15	GBP2	0.125
6671	15	RUFY3	0.125
6672	15	ANO9	0.125
6673	15	ZNF43	0.125
6674	15	ISLR	0.125
6675	15	ZNF426	0.125
6676	15	ZNF207	0.125
6677	15	MFAP3	0.125
6678	15	ATG16L1	0.125
6679	15	PDLIM3	0.125
6680	15	SCML2	0.125
6681	15	GOT2	0.125
6682	15	PPIP5K2	0.125
6683	15	ITPKB	0.125
6684	15	ADNP2	0.125
6685	15	TMBIM6	0.125
6686	15	ZNF836	0.125
6687	15	EIF6	0.125
6688	15	HAX1	0.125
6689	15	SDR16C5	0.125
6690	15	LRRC4B	0.125
6691	15	NPC1L1	0.125
6692	15	ZNF578	0.125
6693	15	PCGF6	0.125
6694	15	SERPINB9	0.125
6695	15	SYAP1	0.125
6696	15	GK	0.125
6697	15	PSD	0.125
6698	15	RNF130	0.125
6699	15	ZNF282	0.125
6700	15	ECE1	0.125
6701	15	OMG	0.125
6702	15	IFI27	0.125
6703	15	TSSK4	0.125
6704	15	AKR1C1	0.125
6705	15	ANO7	0.125
6706	15	TIPARP	0.125
6707	15	SOX14	0.125
6708	15	TAS2R10	0.125
6709	15	DCAF10	0.125
6710	15	CDX4	0.125
6711	15	WDR45	0.125
6712	15	ENTPD1	0.125
6713	15	RIN2	0.125
6714	15	NCR3	0.125
6715	15	NAIP	0.125
6716	15	USP20	0.125
6717	15	ADIPOR2	0.125
6718	15	ZNF543	0.125
6719	15	DEDD	0.125
6720	15	COL23A1	0.125
6721	15	DDX6	0.125
6722	15	RP1	0.125
6723	15	CEP120	0.125
6724	15	ISG20	0.125
6725	15	STEAP3	0.125
6726	15	ELAVL3	0.125
6727	15	ZNF384	0.125
6728	15	UBE2Q2	0.125
6729	15	ZNF569	0.125
6730	15	CLVS1	0.125
6731	15	PDE1A	0.125
6732	15	ZNF101	0.125
6733	15	ZNF528	0.125
6734	15	PRDX2	0.125
6735	15	PTPN21	0.125
6736	15	OPN5	0.125
6737	15	RBM47	0.125
6738	15	RCVRN	0.125
6739	15	STAB1	0.125
6740	15	RECQL	0.125
6741	15	ABCG5	0.125
6742	15	MSTN	0.125
6743	15	BIN3	0.125
6744	15	ZFYVE28	0.125
6745	15	MME	0.125
6746	15	CYP8B1	0.125
6747	15	NAA10	0.125
6748	15	RAB11FIP4	0.125
6749	15	CAP2	0.125
6750	15	SNX27	0.125
6751	15	RASA3	0.125
6752	15	TGFB1I1	0.125
6753	15	ZNF829	0.125
6754	15	SEMA4G	0.125
6755	15	IPPK	0.125
6756	15	SPINT2	0.125
6757	15	RAB2A	0.125
6758	15	GBE1	0.125
6759	15	ZNF225	0.125
6760	15	GSTM3	0.125
6761	15	KCNA7	0.125
6762	15	KIF20B	0.125
6763	15	ICAM4	0.125
6764	15	CDKL1	0.125
6765	15	SNTG2	0.125
6766	15	NTS	0.125
6767	15	MOB3B	0.125
6768	15	CSN2	0.125
6769	15	UCKL1	0.125
6770	15	GIMAP5	0.125
6771	15	RNF25	0.125
6772	15	ERGIC1	0.125
6773	15	GBP5	0.125
6774	15	TREX1	0.125
6775	15	ZBTB37	0.125
6776	15	ADIPOR1	0.125
6777	15	IRF2BP2	0.125
6778	15	RAB11FIP5	0.125
6779	15	ARHGEF3	0.125
6780	15	RANBP10	0.125
6781	15	SERPINA6	0.125
6782	15	ACBD3	0.125
6783	15	AFG3L2	0.125
6784	15	ABCG4	0.125
6785	14	A1CF	0.13333333333333333
6786	14	TRIM10	0.13333333333333333
6787	14	PPP1R9B	0.13333333333333333
6788	14	HSCB	0.13333333333333333
6789	14	TARBP2	0.13333333333333333
6790	14	LGI1	0.13333333333333333
6791	14	G3BP2	0.13333333333333333
6792	14	CD69	0.13333333333333333
6793	14	SCN2A	0.13333333333333333
6794	14	TFR2	0.13333333333333333
6795	14	SCN10A	0.13333333333333333
6796	14	KBTBD8	0.13333333333333333
6797	14	ZFP57	0.13333333333333333
6798	14	BANP	0.13333333333333333
6799	14	PMCH	0.13333333333333333
6800	14	SDHA	0.13333333333333333
6801	14	CHST12	0.13333333333333333
6802	14	TSEN34	0.13333333333333333
6803	14	IFIT1B	0.13333333333333333
6804	14	GALR1	0.13333333333333333
6805	14	ARL6IP5	0.13333333333333333
6806	14	UQCRFS1	0.13333333333333333
6807	14	GALNT12	0.13333333333333333
6808	14	TSEN2	0.13333333333333333
6809	14	UQCRH	0.13333333333333333
6810	14	NAA16	0.13333333333333333
6811	14	CKM	0.13333333333333333
6812	14	CHST7	0.13333333333333333
6813	14	RCAN1	0.13333333333333333
6814	14	ACSL6	0.13333333333333333
6815	14	ASB14	0.13333333333333333
6816	14	CDC14B	0.13333333333333333
6817	14	PREX2	0.13333333333333333
6818	14	NR1I2	0.13333333333333333
6819	14	KIR3DL3	0.13333333333333333
6820	14	NKX3-1	0.13333333333333333
6821	14	HOXB7	0.13333333333333333
6822	14	ATP10B	0.13333333333333333
6823	14	BASP1	0.13333333333333333
6824	14	MGAT4C	0.13333333333333333
6825	14	TTBK1	0.13333333333333333
6826	14	CDC20B	0.13333333333333333
6827	14	LGALS3	0.13333333333333333
6828	14	P2RY6	0.13333333333333333
6829	14	EXT1	0.13333333333333333
6830	14	NQO1	0.13333333333333333
6831	14	DNM3	0.13333333333333333
6832	14	ZNF142	0.13333333333333333
6833	14	LCE1A	0.13333333333333333
6834	14	IVNS1ABP	0.13333333333333333
6835	14	INPP5K	0.13333333333333333
6836	14	LCT	0.13333333333333333
6837	14	NKX3-2	0.13333333333333333
6838	14	RAB36	0.13333333333333333
6839	14	HMGCL	0.13333333333333333
6840	14	CHRNA6	0.13333333333333333
6841	14	CNTN3	0.13333333333333333
6842	14	ZNF492	0.13333333333333333
6843	14	UACA	0.13333333333333333
6844	14	COX7B	0.13333333333333333
6845	14	LSM11	0.13333333333333333
6846	14	TRPV2	0.13333333333333333
6847	14	UQCRC2	0.13333333333333333
6848	14	OR52B4	0.13333333333333333
6849	14	ZNF534	0.13333333333333333
6850	14	NTSR2	0.13333333333333333
6851	14	NAB2	0.13333333333333333
6852	14	AP4M1	0.13333333333333333
6853	14	ASB12	0.13333333333333333
6854	14	RNF10	0.13333333333333333
6855	14	ZNF665	0.13333333333333333
6856	14	TBC1D5	0.13333333333333333
6857	14	KIFC1	0.13333333333333333
6858	14	ING2	0.13333333333333333
6859	14	POLL	0.13333333333333333
6860	14	GAS6	0.13333333333333333
6861	14	USP19	0.13333333333333333
6862	14	COX6B1	0.13333333333333333
6863	14	SIGLEC16	0.13333333333333333
6864	14	EVC	0.13333333333333333
6865	14	PFKP	0.13333333333333333
6866	14	DGKH	0.13333333333333333
6867	14	UMOD	0.13333333333333333
6868	14	CNTN5	0.13333333333333333
6869	14	MBIP	0.13333333333333333
6870	14	IDH3A	0.13333333333333333
6871	14	MAPKAP1	0.13333333333333333
6872	14	SLC19A1	0.13333333333333333
6873	14	TUB	0.13333333333333333
6874	14	SUCNR1	0.13333333333333333
6875	14	UGCG	0.13333333333333333
6876	14	UNC45A	0.13333333333333333
6877	14	GPAA1	0.13333333333333333
6878	14	ASPSCR1	0.13333333333333333
6879	14	HYAL2	0.13333333333333333
6880	14	ST6GALNAC2	0.13333333333333333
6881	14	ACOX1	0.13333333333333333
6882	14	RNF11	0.13333333333333333
6883	14	CHST11	0.13333333333333333
6884	14	RABEPK	0.13333333333333333
6885	14	F7	0.13333333333333333
6886	14	ALDOC	0.13333333333333333
6887	14	CFHR1	0.13333333333333333
6888	14	DYRK1B	0.13333333333333333
6889	14	NPR2	0.13333333333333333
6890	14	DUSP16	0.13333333333333333
6891	14	SHPK	0.13333333333333333
6892	14	DCAF17	0.13333333333333333
6893	14	IL36G	0.13333333333333333
6894	14	HELLS	0.13333333333333333
6895	14	KIR2DS4	0.13333333333333333
6896	14	POLN	0.13333333333333333
6897	14	ZNF254	0.13333333333333333
6898	14	GSTM1	0.13333333333333333
6899	14	ARHGEF10	0.13333333333333333
6900	14	MEP1B	0.13333333333333333
6901	14	SNX2	0.13333333333333333
6902	14	BTG3	0.13333333333333333
6903	14	ZBED4	0.13333333333333333
6904	14	GYG1	0.13333333333333333
6905	14	DUSP14	0.13333333333333333
6906	14	SLC6A1	0.13333333333333333
6907	14	COX7A2L	0.13333333333333333
6908	14	TBC1D17	0.13333333333333333
6909	14	DMTN	0.13333333333333333
6910	14	RNF152	0.13333333333333333
6911	14	AGR2	0.13333333333333333
6912	14	SEMA7A	0.13333333333333333
6913	14	STX10	0.13333333333333333
6914	14	SLC2A2	0.13333333333333333
6915	14	GAN	0.13333333333333333
6916	14	SLTM	0.13333333333333333
6917	14	CLSTN2	0.13333333333333333
6918	14	HOXB8	0.13333333333333333
6919	14	ACSL5	0.13333333333333333
6920	14	ZBTB45	0.13333333333333333
6921	14	ZNF816	0.13333333333333333
6922	14	ASB11	0.13333333333333333
6923	14	ADA	0.13333333333333333
6924	14	SYT5	0.13333333333333333
6925	14	GDF11	0.13333333333333333
6926	14	SLC22A2	0.13333333333333333
6927	14	RASSF1	0.13333333333333333
6928	14	PEX26	0.13333333333333333
6929	14	CCDC93	0.13333333333333333
6930	14	MBD4	0.13333333333333333
6931	14	CHST15	0.13333333333333333
6932	14	GNL3	0.13333333333333333
6933	14	SMU1	0.13333333333333333
6934	14	B3GNT5	0.13333333333333333
6935	14	NR1D2	0.13333333333333333
6936	14	CHST9	0.13333333333333333
6937	14	SRGN	0.13333333333333333
6938	14	HOXC10	0.13333333333333333
6939	14	BIK	0.13333333333333333
6940	14	ISG20L2	0.13333333333333333
6941	14	HSPE1	0.13333333333333333
6942	14	RBM23	0.13333333333333333
6943	14	EGLN2	0.13333333333333333
6944	14	RFXAP	0.13333333333333333
6945	14	MOGS	0.13333333333333333
6946	14	TNS1	0.13333333333333333
6947	14	GALNT4	0.13333333333333333
6948	14	ARC	0.13333333333333333
6949	14	TIMP2	0.13333333333333333
6950	14	CYC1	0.13333333333333333
6951	14	LCN2	0.13333333333333333
6952	14	CR1	0.13333333333333333
6953	14	SEMG2	0.13333333333333333
6954	13	NPNT	0.14285714285714285
6955	13	GINS4	0.14285714285714285
6956	13	LIMK2	0.14285714285714285
6957	13	SFTPA1	0.14285714285714285
6958	13	MGST1	0.14285714285714285
6959	13	IK	0.14285714285714285
6960	13	TGFBI	0.14285714285714285
6961	13	DDIT4	0.14285714285714285
6962	13	S100B	0.14285714285714285
6963	13	SYT16	0.14285714285714285
6964	13	MAPK8IP2	0.14285714285714285
6965	13	POU3F2	0.14285714285714285
6966	13	EHD2	0.14285714285714285
6967	13	AIMP1	0.14285714285714285
6968	13	PTMA	0.14285714285714285
6969	13	MLYCD	0.14285714285714285
6970	13	FERMT3	0.14285714285714285
6971	13	CDK5RAP3	0.14285714285714285
6972	13	CBX6	0.14285714285714285
6973	13	CLNS1A	0.14285714285714285
6974	13	VPS36	0.14285714285714285
6975	13	ERLEC1	0.14285714285714285
6976	13	ATG7	0.14285714285714285
6977	13	CDKN2D	0.14285714285714285
6978	13	ZC3H15	0.14285714285714285
6979	13	PRTN3	0.14285714285714285
6980	13	HHEX	0.14285714285714285
6981	13	VPS25	0.14285714285714285
6982	12	SCYL1	0.15384615384615385
6983	12	SPIC	0.15384615384615385
6984	12	ASXL3	0.15384615384615385
6985	12	CPB2	0.15384615384615385
6986	12	VEZF1	0.15384615384615385
6987	12	ARVCF	0.15384615384615385
6988	12	BEX1	0.15384615384615385
6989	12	SGSM2	0.15384615384615385
6990	12	GLRA2	0.15384615384615385
6991	12	CCDC120	0.15384615384615385
6992	12	CD34	0.15384615384615385
6993	12	CALR3	0.15384615384615385
6994	12	TCP11	0.15384615384615385
6995	12	ADAMTS13	0.15384615384615385
6996	12	SYN1	0.15384615384615385
6997	12	BTN1A1	0.15384615384615385
6998	12	ZNF780B	0.15384615384615385
6999	12	AGAP1	0.15384615384615385
7000	12	CHFR	0.15384615384615385
7001	12	ERLIN1	0.15384615384615385
7002	12	GSTT2B	0.15384615384615385
7003	12	PAX7	0.15384615384615385
7004	12	GSTT1	0.15384615384615385
7005	12	FADS2	0.15384615384615385
7006	12	SLC11A1	0.15384615384615385
7007	12	PNMA3	0.15384615384615385
7008	12	OR14K1	0.15384615384615385
7009	12	PARP14	0.15384615384615385
7010	12	TMPO	0.15384615384615385
7011	12	IFITM1	0.15384615384615385
7012	12	TRIML1	0.15384615384615385
7013	12	KLF12	0.15384615384615385
7014	12	ZNF699	0.15384615384615385
7015	12	SPRR1A	0.15384615384615385
7016	12	CPEB2	0.15384615384615385
7017	12	CAST	0.15384615384615385
7018	12	SEMA4B	0.15384615384615385
7019	12	ZNF227	0.15384615384615385
7020	12	ZNF611	0.15384615384615385
7021	12	MDFIC	0.15384615384615385
7022	12	IMPDH2	0.15384615384615385
7023	12	PFAS	0.15384615384615385
7024	12	ZNF224	0.15384615384615385
7025	12	MYO1D	0.15384615384615385
7026	12	GM2A	0.15384615384615385
7027	12	ICA1L	0.15384615384615385
7028	12	ACIN1	0.15384615384615385
7029	12	HMOX2	0.15384615384615385
7030	12	GRAMD4	0.15384615384615385
7031	12	IFRD1	0.15384615384615385
7032	12	TRIP13	0.15384615384615385
7033	12	ANKRD12	0.15384615384615385
7034	12	SLC30A8	0.15384615384615385
7035	12	SLC25A31	0.15384615384615385
7036	12	APBA3	0.15384615384615385
7037	12	LIMCH1	0.15384615384615385
7038	12	TCN2	0.15384615384615385
7039	12	FCRLA	0.15384615384615385
7040	12	ABCC3	0.15384615384615385
7041	12	HEPACAM	0.15384615384615385
7042	12	DUS1L	0.15384615384615385
7043	12	UCN	0.15384615384615385
7044	12	GPR32	0.15384615384615385
7045	12	MAT2B	0.15384615384615385
7046	12	BTF3	0.15384615384615385
7047	12	RRAD	0.15384615384615385
7048	12	SSBP3	0.15384615384615385
7049	12	USP12	0.15384615384615385
7050	12	ABHD2	0.15384615384615385
7051	12	LMBR1L	0.15384615384615385
7052	12	ZNF554	0.15384615384615385
7053	12	ARIH2	0.15384615384615385
7054	12	MISP	0.15384615384615385
7055	12	RPF1	0.15384615384615385
7056	12	PAOX	0.15384615384615385
7057	12	TRIM50	0.15384615384615385
7058	12	SLC5A7	0.15384615384615385
7059	12	TJAP1	0.15384615384615385
7060	12	CASP5	0.15384615384615385
7061	12	PCDHGA10	0.15384615384615385
7062	12	SIM2	0.15384615384615385
7063	12	SERPINA3	0.15384615384615385
7064	12	ME3	0.15384615384615385
7065	12	DOCK11	0.15384615384615385
7066	12	CTSW	0.15384615384615385
7067	12	HSPBP1	0.15384615384615385
7068	12	MERTK	0.15384615384615385
7069	12	ZBTB9	0.15384615384615385
7070	12	HSF2BP	0.15384615384615385
7071	12	ZNF658	0.15384615384615385
7072	12	FAM83A	0.15384615384615385
7073	12	ZNF560	0.15384615384615385
7074	12	OTOA	0.15384615384615385
7075	12	CCHCR1	0.15384615384615385
7076	12	ERAP1	0.15384615384615385
7077	12	TNIP3	0.15384615384615385
7078	12	UBASH3B	0.15384615384615385
7079	12	CD109	0.15384615384615385
7080	12	AMPD3	0.15384615384615385
7081	12	ZMPSTE24	0.15384615384615385
7082	12	KATNB1	0.15384615384615385
7083	12	FADS1	0.15384615384615385
7084	12	PKD2L1	0.15384615384615385
7085	12	BTG4	0.15384615384615385
7086	12	HPGD	0.15384615384615385
7087	12	ZNF248	0.15384615384615385
7088	12	AP4S1	0.15384615384615385
7089	12	SMYD2	0.15384615384615385
7090	12	P4HA1	0.15384615384615385
7091	12	RAB32	0.15384615384615385
7092	12	ABCA12	0.15384615384615385
7093	12	FA2H	0.15384615384615385
7094	12	MYT1L	0.15384615384615385
7095	12	CDK11B	0.15384615384615385
7096	12	TRIP11	0.15384615384615385
7097	12	CD6	0.15384615384615385
7098	12	KNSTRN	0.15384615384615385
7099	12	FBLIM1	0.15384615384615385
7100	12	RASIP1	0.15384615384615385
7101	12	ATOH1	0.15384615384615385
7102	12	PCDHGA12	0.15384615384615385
7103	12	NELL1	0.15384615384615385
7104	12	TRIM34	0.15384615384615385
7105	12	COX11	0.15384615384615385
7106	12	DEDD2	0.15384615384615385
7107	12	ANKHD1	0.15384615384615385
7108	12	HINT1	0.15384615384615385
7109	12	ZNF354C	0.15384615384615385
7110	12	HSH2D	0.15384615384615385
7111	12	TNFRSF13B	0.15384615384615385
7112	12	MAP3K9	0.15384615384615385
7113	12	ZNF300	0.15384615384615385
7114	12	PAQR3	0.15384615384615385
7115	12	RASAL1	0.15384615384615385
7116	12	USP45	0.15384615384615385
7117	12	ATL1	0.15384615384615385
7118	12	FAP	0.15384615384615385
7119	12	ASIC5	0.15384615384615385
7120	12	ARMC8	0.15384615384615385
7121	12	GLS	0.15384615384615385
7122	12	HEATR5B	0.15384615384615385
7123	12	ZNF35	0.15384615384615385
7124	12	TRBV3-1	0.15384615384615385
7125	12	ANO8	0.15384615384615385
7126	12	ZFP69	0.15384615384615385
7127	12	UNC5CL	0.15384615384615385
7128	12	MEMO1	0.15384615384615385
7129	12	LRFN5	0.15384615384615385
7130	12	ZNF440	0.15384615384615385
7131	12	POFUT1	0.15384615384615385
7132	12	MAK	0.15384615384615385
7133	12	KCNN2	0.15384615384615385
7134	12	RHOBTB2	0.15384615384615385
7135	12	HELQ	0.15384615384615385
7136	12	TTI1	0.15384615384615385
7137	12	ALAS1	0.15384615384615385
7138	12	PLTP	0.15384615384615385
7139	12	LHX9	0.15384615384615385
7140	12	IPO9	0.15384615384615385
7141	12	TCEA2	0.15384615384615385
7142	12	CLDN25	0.15384615384615385
7143	12	SLC39A9	0.15384615384615385
7144	12	MS4A7	0.15384615384615385
7145	12	NAA20	0.15384615384615385
7146	12	SERPINB4	0.15384615384615385
7147	12	CCNG1	0.15384615384615385
7148	12	SCD5	0.15384615384615385
7149	12	SIGLEC12	0.15384615384615385
7150	12	KCTD15	0.15384615384615385
7151	12	FXN	0.15384615384615385
7152	12	RSPH4A	0.15384615384615385
7153	12	NECAP2	0.15384615384615385
7154	12	ABCD4	0.15384615384615385
7155	12	TAS2R9	0.15384615384615385
7156	12	DENND6A	0.15384615384615385
7157	12	NTNG2	0.15384615384615385
7158	12	DENND4B	0.15384615384615385
7159	12	ZNF582	0.15384615384615385
7160	12	RIT1	0.15384615384615385
7161	12	RASSF3	0.15384615384615385
7162	12	RALGAPB	0.15384615384615385
7163	12	CEP350	0.15384615384615385
7164	12	FBP2	0.15384615384615385
7165	12	BCL6B	0.15384615384615385
7166	12	PCNP	0.15384615384615385
7167	12	S100A7	0.15384615384615385
7168	12	TVP23B	0.15384615384615385
7169	12	IQCE	0.15384615384615385
7170	12	RAB31	0.15384615384615385
7171	12	DDRGK1	0.15384615384615385
7172	12	ZNF730	0.15384615384615385
7173	12	KCNS2	0.15384615384615385
7174	12	FMNL2	0.15384615384615385
7175	12	GAS2	0.15384615384615385
7176	12	KLK3	0.15384615384615385
7177	12	TAS2R60	0.15384615384615385
7178	12	MAGEA12	0.15384615384615385
7179	12	DCDC1	0.15384615384615385
7180	12	ETAA1	0.15384615384615385
7181	12	ZNF606	0.15384615384615385
7182	12	TNFRSF19	0.15384615384615385
7183	12	PTTG2	0.15384615384615385
7184	12	PAX1	0.15384615384615385
7185	12	SCN3B	0.15384615384615385
7186	12	HOXD10	0.15384615384615385
7187	12	SYT12	0.15384615384615385
7188	12	ECI2	0.15384615384615385
7189	12	AZI2	0.15384615384615385
7190	12	PITPNA	0.15384615384615385
7191	12	LRRC8A	0.15384615384615385
7192	12	DIP2A	0.15384615384615385
7193	12	PLOD3	0.15384615384615385
7194	12	SIGLEC14	0.15384615384615385
7195	12	SNX8	0.15384615384615385
7196	12	P2RX1	0.15384615384615385
7197	12	OLFM4	0.15384615384615385
7198	12	KRTDAP	0.15384615384615385
7199	12	TSR2	0.15384615384615385
7200	12	ANKZF1	0.15384615384615385
7201	12	DXO	0.15384615384615385
7202	12	DUOX2	0.15384615384615385
7203	12	MCAM	0.15384615384615385
7204	12	ACOT2	0.15384615384615385
7205	12	RAB11FIP1	0.15384615384615385
7206	12	AP5S1	0.15384615384615385
7207	12	SOX30	0.15384615384615385
7208	12	STC2	0.15384615384615385
7209	12	CLDN1	0.15384615384615385
7210	12	FBXO38	0.15384615384615385
7211	12	JMJD1C	0.15384615384615385
7212	12	ZNF507	0.15384615384615385
7213	12	ATP2C2	0.15384615384615385
7214	12	ZNF302	0.15384615384615385
7215	12	CNGA3	0.15384615384615385
7216	12	BRIX1	0.15384615384615385
7217	12	NKTR	0.15384615384615385
7218	12	NEK1	0.15384615384615385
7219	12	STYX	0.15384615384615385
7220	12	ASCC2	0.15384615384615385
7221	12	MICALL2	0.15384615384615385
7222	12	KCNH4	0.15384615384615385
7223	12	GZMH	0.15384615384615385
7224	12	ZSCAN30	0.15384615384615385
7225	12	ZNF160	0.15384615384615385
7226	12	SORCS1	0.15384615384615385
7227	12	DNAJC10	0.15384615384615385
7228	12	SEMA4C	0.15384615384615385
7229	12	MOS	0.15384615384615385
7230	12	GLMN	0.15384615384615385
7231	12	MTHFD1	0.15384615384615385
7232	12	ZNF347	0.15384615384615385
7233	12	LIPT1	0.15384615384615385
7234	12	ZKSCAN3	0.15384615384615385
7235	12	ZNF514	0.15384615384615385
7236	12	MBTD1	0.15384615384615385
7237	12	SLC1A6	0.15384615384615385
7238	12	CHRDL2	0.15384615384615385
7239	12	SH3D19	0.15384615384615385
7240	12	MSLN	0.15384615384615385
7241	12	BAG2	0.15384615384615385
7242	12	SYP	0.15384615384615385
7243	12	GUCY1A2	0.15384615384615385
7244	12	LIME1	0.15384615384615385
7245	12	BTAF1	0.15384615384615385
7246	12	DDC	0.15384615384615385
7247	12	EMP2	0.15384615384615385
7248	12	CPNE5	0.15384615384615385
7249	12	ZNF398	0.15384615384615385
7250	12	LCE1E	0.15384615384615385
7251	12	NLRP9	0.15384615384615385
7252	12	SERPINB1	0.15384615384615385
7253	12	P4HA3	0.15384615384615385
7254	12	TAS2R20	0.15384615384615385
7255	12	MAN1A1	0.15384615384615385
7256	12	POLRMT	0.15384615384615385
7257	12	BAG5	0.15384615384615385
7258	12	EOMES	0.15384615384615385
7259	12	MYOZ2	0.15384615384615385
7260	12	MSI2	0.15384615384615385
7261	12	ZNF10	0.15384615384615385
7262	12	TWF1	0.15384615384615385
7263	12	SPAG4	0.15384615384615385
7264	12	HDAC10	0.15384615384615385
7265	12	ZNF19	0.15384615384615385
7266	12	PPM1E	0.15384615384615385
7267	12	CDC34	0.15384615384615385
7268	12	IRX6	0.15384615384615385
7269	12	HOXC9	0.15384615384615385
7270	12	FEZ2	0.15384615384615385
7271	12	ZNF155	0.15384615384615385
7272	12	CAMSAP1	0.15384615384615385
7273	12	COPRS	0.15384615384615385
7274	12	ZNF366	0.15384615384615385
7275	12	MAN2A2	0.15384615384615385
7276	12	USP4	0.15384615384615385
7277	12	NFXL1	0.15384615384615385
7278	12	RANGRF	0.15384615384615385
7279	12	IP6K2	0.15384615384615385
7280	12	CCDC130	0.15384615384615385
7281	12	USP25	0.15384615384615385
7282	12	PPP1R8	0.15384615384615385
7283	12	MSC	0.15384615384615385
7284	12	TSSK1B	0.15384615384615385
7285	12	YY1AP1	0.15384615384615385
7286	12	KRI1	0.15384615384615385
7287	12	NDFIP1	0.15384615384615385
7288	12	KCNA6	0.15384615384615385
7289	12	DPT	0.15384615384615385
7290	12	ST18	0.15384615384615385
7291	12	CHORDC1	0.15384615384615385
7292	12	GSTT2	0.15384615384615385
7293	12	ZNF696	0.15384615384615385
7294	12	AZU1	0.15384615384615385
7295	12	TECPR1	0.15384615384615385
7296	12	ZHX3	0.15384615384615385
7297	12	ZNF420	0.15384615384615385
7298	12	UBOX5	0.15384615384615385
7299	12	ABCF3	0.15384615384615385
7300	12	ABCB7	0.15384615384615385
7301	12	LYZ	0.15384615384615385
7302	12	CHRNB3	0.15384615384615385
7303	12	GLUD1	0.15384615384615385
7304	12	NKRF	0.15384615384615385
7305	12	GNRH2	0.15384615384615385
7306	12	WDR82	0.15384615384615385
7307	12	YIPF6	0.15384615384615385
7308	12	CD300A	0.15384615384615385
7309	12	CPE	0.15384615384615385
7310	12	NCALD	0.15384615384615385
7311	12	SDHB	0.15384615384615385
7312	12	PRDM7	0.15384615384615385
7313	12	RLF	0.15384615384615385
7314	12	HOXD13	0.15384615384615385
7315	12	MAST3	0.15384615384615385
7316	12	PRCP	0.15384615384615385
7317	12	ANKS3	0.15384615384615385
7318	12	NAB1	0.15384615384615385
7319	12	PCSK7	0.15384615384615385
7320	12	DENND1C	0.15384615384615385
7321	12	PRPSAP2	0.15384615384615385
7322	12	ATMIN	0.15384615384615385
7323	12	KCNA2	0.15384615384615385
7324	12	ZNF23	0.15384615384615385
7325	12	CARD10	0.15384615384615385
7326	12	FOXN2	0.15384615384615385
7327	12	SLC30A2	0.15384615384615385
7328	12	DNMT3L	0.15384615384615385
7329	12	PCSK4	0.15384615384615385
7330	12	TBX18	0.15384615384615385
7331	12	FRY	0.15384615384615385
7332	12	CELA2A	0.15384615384615385
7333	12	BVES	0.15384615384615385
7334	12	KCTD10	0.15384615384615385
7335	12	SBF2	0.15384615384615385
7336	12	PEAK1	0.15384615384615385
7337	12	MON2	0.15384615384615385
7338	12	PHF12	0.15384615384615385
7339	12	FOXF2	0.15384615384615385
7340	12	B4GALT4	0.15384615384615385
7341	12	ADM2	0.15384615384615385
7342	12	CLK3	0.15384615384615385
7343	12	NRBF2	0.15384615384615385
7344	12	BTBD6	0.15384615384615385
7345	12	HMGCS1	0.15384615384615385
7346	12	ZNF41	0.15384615384615385
7347	12	TRIM14	0.15384615384615385
7348	12	UHMK1	0.15384615384615385
7349	12	INVS	0.15384615384615385
7350	12	UBE2J1	0.15384615384615385
7351	12	MOCS3	0.15384615384615385
7352	12	RSAD2	0.15384615384615385
7353	11	SUMF2	0.16666666666666666
7354	11	TNFAIP1	0.16666666666666666
7355	11	OR51V1	0.16666666666666666
7356	11	TMBIM4	0.16666666666666666
7357	11	PLAC8	0.16666666666666666
7358	11	OR2G3	0.16666666666666666
7359	11	ZNF552	0.16666666666666666
7360	11	OR1C1	0.16666666666666666
7361	11	OR6T1	0.16666666666666666
