rank	degree	gene	p-value
6577	12	SH3D19	0.15384615384615385
6578	12	KLHL40	0.15384615384615385
6579	12	MSL3P1	0.15384615384615385
6580	12	FAM98A	0.15384615384615385
6581	12	ZC3HAV1	0.15384615384615385
6582	12	HS3ST6	0.15384615384615385
6583	12	TOR1AIP2	0.15384615384615385
6584	12	SYT7	0.15384615384615385
6585	12	MGLL	0.15384615384615385
6586	12	POP7	0.15384615384615385
6587	12	MID2	0.15384615384615385
6588	12	SLC7A9	0.15384615384615385
6589	12	CD6	0.15384615384615385
6590	12	PLA2G12A	0.15384615384615385
6591	12	GLS2	0.15384615384615385
6592	12	GPI	0.15384615384615385
6593	12	CD244	0.15384615384615385
6594	12	CYTH3	0.15384615384615385
6595	12	GET4	0.15384615384615385
6596	12	STT3A	0.15384615384615385
6597	12	MLNR	0.15384615384615385
6598	12	ZNF763	0.15384615384615385
6599	12	ZNF549	0.15384615384615385
6600	12	B4GALT4	0.15384615384615385
6601	12	HSD3B2	0.15384615384615385
6602	12	ZNF384	0.15384615384615385
6603	12	NEIL3	0.15384615384615385
6604	12	ZKSCAN3	0.15384615384615385
6605	12	PRSS1	0.15384615384615385
6606	12	PAPSS1	0.15384615384615385
6607	12	FUBP3	0.15384615384615385
6608	12	WDR26	0.15384615384615385
6609	12	GPR45	0.15384615384615385
6610	12	ST3GAL6	0.15384615384615385
6611	12	ERI1	0.15384615384615385
6612	12	SYT12	0.15384615384615385
6613	12	DDX27	0.15384615384615385
6614	12	KCNH3	0.15384615384615385
6615	12	MBNL3	0.15384615384615385
6616	12	NRBP1	0.15384615384615385
6617	12	PLA1A	0.15384615384615385
6618	12	SPRR1B	0.15384615384615385
6619	12	ALPK3	0.15384615384615385
6620	12	ZFP69B	0.15384615384615385
6621	12	TSSK3	0.15384615384615385
6622	12	P2RY6	0.15384615384615385
6623	12	PCDHGC3	0.15384615384615385
6624	12	A1CF	0.15384615384615385
6625	12	CIDEC	0.15384615384615385
6626	12	LHX9	0.15384615384615385
6627	12	TBC1D10A	0.15384615384615385
6628	12	PIGG	0.15384615384615385
6629	12	HHEX	0.15384615384615385
6630	12	ZIK1	0.15384615384615385
6631	12	GUCA1A	0.15384615384615385
6632	12	SAE1	0.15384615384615385
6633	12	PLA2G12B	0.15384615384615385
6634	12	LRCH4	0.15384615384615385
6635	12	KIR2DS4	0.15384615384615385
6636	12	NOSTRIN	0.15384615384615385
6637	12	RGS21	0.15384615384615385
6638	12	GGN	0.15384615384615385
6639	12	IL17RC	0.15384615384615385
6640	12	MOB1A	0.15384615384615385
6641	12	CHCHD3	0.15384615384615385
6642	12	MLIP	0.15384615384615385
6643	12	CHST6	0.15384615384615385
6644	12	RAG1	0.15384615384615385
6645	12	LGMN	0.15384615384615385
6646	12	GZMH	0.15384615384615385
6647	12	POU2F3	0.15384615384615385
6648	12	TCP11	0.15384615384615385
6649	12	DIP2A	0.15384615384615385
6650	12	MAST3	0.15384615384615385
6651	12	ANKRD2	0.15384615384615385
6652	12	PPP1R11	0.15384615384615385
6653	12	KCNS2	0.15384615384615385
6654	12	UNC119	0.15384615384615385
6655	12	PDLIM1	0.15384615384615385
6656	12	EPB41L4B	0.15384615384615385
6657	12	GRIN3B	0.15384615384615385
6658	12	HSF2BP	0.15384615384615385
6659	12	CLDN1	0.15384615384615385
6660	12	ZNF248	0.15384615384615385
6661	12	DGAT2	0.15384615384615385
6662	12	TOM1	0.15384615384615385
6663	12	GK2	0.15384615384615385
6664	12	KEL	0.15384615384615385
6665	12	ARRDC1	0.15384615384615385
6666	12	MAP3K19	0.15384615384615385
6667	12	POMGNT1	0.15384615384615385
6668	12	MSMO1	0.15384615384615385
6669	12	CASQ1	0.15384615384615385
6670	12	ZNF454	0.15384615384615385
6671	12	BFSP1	0.15384615384615385
6672	12	TFEB	0.15384615384615385
6673	12	GSTA3	0.15384615384615385
6674	12	STAP1	0.15384615384615385
6675	12	LSS	0.15384615384615385
6676	12	TMPO	0.15384615384615385
6677	12	NPR2	0.15384615384615385
6678	12	CPNE1	0.15384615384615385
6679	12	EVI5	0.15384615384615385
6680	12	HMGCS2	0.15384615384615385
6681	12	SBNO2	0.15384615384615385
6682	12	CATSPER3	0.15384615384615385
6683	12	SERPINB5	0.15384615384615385
6684	12	HERPUD2	0.15384615384615385
6685	12	TRIM50	0.15384615384615385
6686	12	FFAR4	0.15384615384615385
6687	12	ZNF701	0.15384615384615385
6688	12	PLCL2	0.15384615384615385
6689	12	B4GALT6	0.15384615384615385
6690	12	MSC	0.15384615384615385
6691	12	ENPEP	0.15384615384615385
6692	12	RSU1	0.15384615384615385
6693	12	FASN	0.15384615384615385
6694	12	AGO3	0.15384615384615385
6695	12	CC2D1A	0.15384615384615385
6696	12	CNGB3	0.15384615384615385
6697	12	TPP1	0.15384615384615385
6698	12	TFCP2L1	0.15384615384615385
6699	12	ANKRD26	0.15384615384615385
6700	12	LPIN2	0.15384615384615385
6701	12	TOP3B	0.15384615384615385
6702	12	LOXL2	0.15384615384615385
6703	12	RTN4R	0.15384615384615385
6704	11	SMPD3	0.16666666666666666
6705	11	HCAR1	0.16666666666666666
6706	11	ZNF703	0.16666666666666666
6707	11	SOD2	0.16666666666666666
6708	11	PYY	0.16666666666666666
6709	11	DNAJC2	0.16666666666666666
6710	11	OR52A1	0.16666666666666666
6711	11	MGST1	0.16666666666666666
6712	11	CCKAR	0.16666666666666666
6713	11	GINS1	0.16666666666666666
6714	11	CHCHD6	0.16666666666666666
6715	11	SPRR2E	0.16666666666666666
6716	11	BRWD3	0.16666666666666666
6717	11	EIF2B1	0.16666666666666666
6718	11	DPP6	0.16666666666666666
6719	11	OR1F1	0.16666666666666666
6720	11	CPS1	0.16666666666666666
6721	11	IL17A	0.16666666666666666
6722	11	ABLIM1	0.16666666666666666
6723	11	GREM2	0.16666666666666666
6724	11	TICRR	0.16666666666666666
6725	11	LCT	0.16666666666666666
6726	11	ADAM21	0.16666666666666666
6727	11	SPRR2G	0.16666666666666666
6728	11	PODN	0.16666666666666666
6729	11	RP1	0.16666666666666666
6730	11	ADAMTSL1	0.16666666666666666
6731	11	EYA4	0.16666666666666666
6732	11	GINS3	0.16666666666666666
6733	11	DNAL1	0.16666666666666666
6734	11	COX11	0.16666666666666666
6735	11	TIMM21	0.16666666666666666
6736	11	RXFP1	0.16666666666666666
6737	11	EXOC3L2	0.16666666666666666
6738	11	SPRR2D	0.16666666666666666
6739	11	SPRY3	0.16666666666666666
6740	11	SPRR2F	0.16666666666666666
6741	11	SVIL	0.16666666666666666
6742	11	TMEM30A	0.16666666666666666
6743	11	KIAA1217	0.16666666666666666
6744	11	IL17F	0.16666666666666666
6745	11	ABCC3	0.16666666666666666
6746	11	SH3BP5	0.16666666666666666
6747	11	EXOC3L4	0.16666666666666666
6748	11	MLC1	0.16666666666666666
6749	11	CHP1	0.16666666666666666
6750	11	MKNK2	0.16666666666666666
6751	11	GOLIM4	0.16666666666666666
6752	11	SNCB	0.16666666666666666
6753	11	PIM2	0.16666666666666666
6754	11	CERS2	0.16666666666666666
6755	11	UBE4A	0.16666666666666666
6756	11	BRINP3	0.16666666666666666
6757	10	SNX4	0.18181818181818182
6758	10	OR2L8	0.18181818181818182
6759	10	OR7A5	0.18181818181818182
6760	10	NLRP7	0.18181818181818182
6761	10	CTSA	0.18181818181818182
6762	10	MMS22L	0.18181818181818182
6763	10	GBP5	0.18181818181818182
6764	10	S100B	0.18181818181818182
6765	10	DHX33	0.18181818181818182
6766	10	SNX27	0.18181818181818182
6767	10	ATP8B4	0.18181818181818182
6768	10	DNAJC1	0.18181818181818182
6769	10	WEE1	0.18181818181818182
6770	10	TRIM34	0.18181818181818182
6771	10	RMND5B	0.18181818181818182
6772	10	HOXC13	0.18181818181818182
6773	10	OR2D2	0.18181818181818182
6774	10	GPHB5	0.18181818181818182
6775	10	MYO5C	0.18181818181818182
6776	10	OR10AD1	0.18181818181818182
6777	10	PAFAH1B3	0.18181818181818182
6778	10	BICD2	0.18181818181818182
6779	10	OR2T8	0.18181818181818182
6780	10	TMPRSS2	0.18181818181818182
6781	10	MIA2	0.18181818181818182
6782	10	OR2T34	0.18181818181818182
6783	10	ERMN	0.18181818181818182
6784	10	XYLB	0.18181818181818182
6785	10	YY1AP1	0.18181818181818182
6786	10	EDEM1	0.18181818181818182
6787	10	OR2AG2	0.18181818181818182
6788	10	OR1L1	0.18181818181818182
6789	10	PLEKHM2	0.18181818181818182
6790	10	CERS6	0.18181818181818182
6791	10	OR11L1	0.18181818181818182
6792	10	OR10H3	0.18181818181818182
6793	10	CNKSR2	0.18181818181818182
6794	10	RGL2	0.18181818181818182
6795	10	KCNN4	0.18181818181818182
6796	10	MX1	0.18181818181818182
6797	10	WBP2	0.18181818181818182
6798	10	ELP4	0.18181818181818182
6799	10	ITIH4	0.18181818181818182
6800	10	LDHAL6A	0.18181818181818182
6801	10	OR1N1	0.18181818181818182
6802	10	ZNF746	0.18181818181818182
6803	10	SAMM50	0.18181818181818182
6804	10	UQCRFS1	0.18181818181818182
6805	10	ASIC1	0.18181818181818182
6806	10	FUT8	0.18181818181818182
6807	10	EPM2A	0.18181818181818182
6808	10	ZNF182	0.18181818181818182
6809	10	EIF2AK1	0.18181818181818182
6810	10	ADAMTS13	0.18181818181818182
6811	10	E2F8	0.18181818181818182
6812	10	PAWR	0.18181818181818182
6813	10	OR3A1	0.18181818181818182
6814	10	FAF2	0.18181818181818182
6815	10	DBI	0.18181818181818182
6816	10	OR51E1	0.18181818181818182
6817	10	RALGPS2	0.18181818181818182
6818	10	HECW2	0.18181818181818182
6819	10	EIF5A2	0.18181818181818182
6820	10	OR56B1	0.18181818181818182
6821	10	DAZAP1	0.18181818181818182
6822	10	SLC1A1	0.18181818181818182
6823	10	EFCAB7	0.18181818181818182
6824	10	OR14A16	0.18181818181818182
6825	10	OSR1	0.18181818181818182
6826	10	OR10P1	0.18181818181818182
6827	10	PPP1R17	0.18181818181818182
6828	10	FKBP5	0.18181818181818182
6829	10	KCNMB4	0.18181818181818182
6830	10	ZNF436	0.18181818181818182
6831	10	OR9K2	0.18181818181818182
6832	10	OR51G1	0.18181818181818182
6833	10	RABGAP1	0.18181818181818182
6834	10	NUDT6	0.18181818181818182
6835	10	ASIC2	0.18181818181818182
6836	10	TANC2	0.18181818181818182
6837	10	CELF3	0.18181818181818182
6838	10	ZHX2	0.18181818181818182
6839	10	OR2T35	0.18181818181818182
6840	10	UQCRB	0.18181818181818182
6841	10	SGCD	0.18181818181818182
6842	10	PGAM4	0.18181818181818182
6843	10	OR1K1	0.18181818181818182
6844	10	PRPF40B	0.18181818181818182
6845	10	MYO1D	0.18181818181818182
6846	10	MFGE8	0.18181818181818182
6847	10	IAPP	0.18181818181818182
6848	10	OR1I1	0.18181818181818182
6849	10	ORAI1	0.18181818181818182
6850	10	PRDX6	0.18181818181818182
6851	10	ECE2	0.18181818181818182
6852	10	PPFIBP1	0.18181818181818182
6853	10	CCDC62	0.18181818181818182
6854	10	SUV39H2	0.18181818181818182
6855	10	MAN2A2	0.18181818181818182
6856	10	CARD14	0.18181818181818182
6857	10	OR2B3	0.18181818181818182
6858	10	OR52N2	0.18181818181818182
6859	10	SULT1A1	0.18181818181818182
6860	10	ZNF791	0.18181818181818182
6861	10	OR5P3	0.18181818181818182
6862	10	SHCBP1	0.18181818181818182
6863	10	ZXDA	0.18181818181818182
6864	10	NELL1	0.18181818181818182
6865	10	ITIH3	0.18181818181818182
6866	10	ATP8B2	0.18181818181818182
6867	10	OR4S1	0.18181818181818182
6868	10	OR4X2	0.18181818181818182
6869	10	TK1	0.18181818181818182
6870	10	ATP8A1	0.18181818181818182
6871	10	OR2A7	0.18181818181818182
6872	10	OR51D1	0.18181818181818182
6873	10	ZNF106	0.18181818181818182
6874	10	HACL1	0.18181818181818182
6875	10	DOCK5	0.18181818181818182
6876	10	SUMF1	0.18181818181818182
6877	10	DNAH14	0.18181818181818182
6878	10	CHRND	0.18181818181818182
6879	10	FIG4	0.18181818181818182
6880	10	ERGIC2	0.18181818181818182
6881	10	ECHS1	0.18181818181818182
6882	10	PECR	0.18181818181818182
6883	10	DHPS	0.18181818181818182
6884	10	OR2T5	0.18181818181818182
6885	10	DACT3	0.18181818181818182
6886	10	COX16	0.18181818181818182
6887	10	NLRP10	0.18181818181818182
6888	10	OR6N2	0.18181818181818182
6889	10	NFKBIZ	0.18181818181818182
6890	10	POU3F4	0.18181818181818182
6891	10	ARHGEF10	0.18181818181818182
6892	10	ADTRP	0.18181818181818182
6893	10	OR1A2	0.18181818181818182
6894	10	ARHGEF25	0.18181818181818182
6895	10	ARSI	0.18181818181818182
6896	10	AMER3	0.18181818181818182
6897	10	KIF16B	0.18181818181818182
6898	10	OR5H6	0.18181818181818182
6899	10	BNC2	0.18181818181818182
6900	10	UCKL1	0.18181818181818182
6901	10	OR4N5	0.18181818181818182
6902	10	ZNF184	0.18181818181818182
6903	10	P4HA1	0.18181818181818182
6904	10	OR1L6	0.18181818181818182
6905	10	OR6C68	0.18181818181818182
6906	10	OR52N1	0.18181818181818182
6907	10	SIRT7	0.18181818181818182
6908	10	TRIM10	0.18181818181818182
6909	10	OR51B4	0.18181818181818182
6910	10	ANXA7	0.18181818181818182
6911	10	SRA1	0.18181818181818182
6912	10	KCNV1	0.18181818181818182
6913	10	DCT	0.18181818181818182
6914	10	ZNF860	0.18181818181818182
6915	10	OR8J3	0.18181818181818182
6916	10	CARD17	0.18181818181818182
6917	10	OR52H1	0.18181818181818182
6918	10	OR13D1	0.18181818181818182
6919	10	OR52R1	0.18181818181818182
6920	10	KCNMB2	0.18181818181818182
6921	10	TOX4	0.18181818181818182
6922	10	COX18	0.18181818181818182
6923	10	RNF130	0.18181818181818182
6924	10	ALG10B	0.18181818181818182
6925	10	CEP350	0.18181818181818182
6926	10	PLA2G2A	0.18181818181818182
6927	10	ZNF560	0.18181818181818182
6928	10	KCNK3	0.18181818181818182
6929	10	KIAA0226	0.18181818181818182
6930	10	GABRG1	0.18181818181818182
6931	10	ZNF286A	0.18181818181818182
6932	10	OR51M1	0.18181818181818182
6933	10	ME1	0.18181818181818182
6934	10	OR51A7	0.18181818181818182
6935	10	PLIN5	0.18181818181818182
6936	10	YLPM1	0.18181818181818182
6937	10	ZNF222	0.18181818181818182
6938	10	ZNF44	0.18181818181818182
6939	10	DHRS4	0.18181818181818182
6940	10	OR6B1	0.18181818181818182
6941	10	OR2T10	0.18181818181818182
6942	10	CLDN5	0.18181818181818182
6943	10	APOOL	0.18181818181818182
6944	10	HPS6	0.18181818181818182
6945	10	SGCZ	0.18181818181818182
6946	10	SRD5A1	0.18181818181818182
6947	10	HIC2	0.18181818181818182
6948	10	TET2	0.18181818181818182
6949	10	OR10H5	0.18181818181818182
6950	10	USP24	0.18181818181818182
6951	10	OR7A10	0.18181818181818182
6952	10	PRSS3	0.18181818181818182
6953	10	ADCK2	0.18181818181818182
6954	10	CNTN4	0.18181818181818182
6955	10	PJA2	0.18181818181818182
6956	10	OR2B2	0.18181818181818182
6957	10	ZNF773	0.18181818181818182
6958	10	ANXA5	0.18181818181818182
6959	10	SLC6A6	0.18181818181818182
6960	10	IL17RB	0.18181818181818182
6961	10	TRIM13	0.18181818181818182
6962	10	HERC3	0.18181818181818182
6963	10	BATF2	0.18181818181818182
6964	10	FAXC	0.18181818181818182
6965	10	ST14	0.18181818181818182
6966	10	ZNF431	0.18181818181818182
6967	10	EIF1	0.18181818181818182
6968	10	BEX1	0.18181818181818182
6969	10	TCF21	0.18181818181818182
6970	10	PIGU	0.18181818181818182
6971	10	OR2A2	0.18181818181818182
6972	10	OR52B2	0.18181818181818182
6973	10	OR5M8	0.18181818181818182
6974	10	PSG11	0.18181818181818182
6975	10	MYO1H	0.18181818181818182
6976	10	DHODH	0.18181818181818182
6977	10	OR12D2	0.18181818181818182
6978	10	GAL	0.18181818181818182
6979	10	TGM5	0.18181818181818182
6980	10	OR9A4	0.18181818181818182
6981	10	HEXB	0.18181818181818182
6982	10	OR6M1	0.18181818181818182
6983	10	PIGT	0.18181818181818182
6984	10	PPIG	0.18181818181818182
6985	10	PRTN3	0.18181818181818182
6986	10	PCID2	0.18181818181818182
6987	10	RGS6	0.18181818181818182
6988	10	CD151	0.18181818181818182
6989	10	CCDC6	0.18181818181818182
6990	10	PAOX	0.18181818181818182
6991	10	SGCA	0.18181818181818182
6992	10	ARL2	0.18181818181818182
6993	10	OR2A1	0.18181818181818182
6994	10	SCN9A	0.18181818181818182
6995	10	OR5B12	0.18181818181818182
6996	10	OR5B3	0.18181818181818182
6997	10	ZFP57	0.18181818181818182
6998	10	MTMR12	0.18181818181818182
6999	10	ACOT2	0.18181818181818182
7000	10	MAGEH1	0.18181818181818182
7001	10	PARP3	0.18181818181818182
7002	10	OR1B1	0.18181818181818182
7003	10	IPO9	0.18181818181818182
7004	10	OR2T1	0.18181818181818182
7005	10	RGL3	0.18181818181818182
7006	10	SENP1	0.18181818181818182
7007	10	TRIP4	0.18181818181818182
7008	10	OR3A3	0.18181818181818182
7009	10	ZBTB49	0.18181818181818182
7010	10	OR9G1	0.18181818181818182
7011	10	ANKFY1	0.18181818181818182
7012	10	BRSK2	0.18181818181818182
7013	10	OR5M10	0.18181818181818182
7014	10	KIF18B	0.18181818181818182
7015	10	MYOM1	0.18181818181818182
7016	10	PTBP2	0.18181818181818182
7017	10	IPPK	0.18181818181818182
7018	10	TCL1A	0.18181818181818182
7019	10	BAAT	0.18181818181818182
7020	10	GABRP	0.18181818181818182
7021	10	OR2M7	0.18181818181818182
7022	10	OR10G9	0.18181818181818182
7023	10	OR52I1	0.18181818181818182
7024	10	OR4X1	0.18181818181818182
7025	10	UBAC2	0.18181818181818182
7026	10	NXT2	0.18181818181818182
7027	10	OR5B17	0.18181818181818182
7028	10	COX14	0.18181818181818182
7029	10	OR5AR1	0.18181818181818182
7030	10	PPP1R10	0.18181818181818182
7031	10	GLRB	0.18181818181818182
7032	10	ZNF626	0.18181818181818182
7033	10	OR6F1	0.18181818181818182
7034	10	UGT2B28	0.18181818181818182
7035	10	TTI1	0.18181818181818182
7036	10	DBH	0.18181818181818182
7037	10	OR4K15	0.18181818181818182
7038	10	ATP2C2	0.18181818181818182
7039	10	PMP22	0.18181818181818182
7040	10	ELMO3	0.18181818181818182
7041	10	ZNF148	0.18181818181818182
7042	10	HR	0.18181818181818182
7043	10	OR2S2	0.18181818181818182
7044	10	ZNF233	0.18181818181818182
7045	10	CDH20	0.18181818181818182
7046	10	OR10K2	0.18181818181818182
7047	10	DDO	0.18181818181818182
7048	10	SAMD4A	0.18181818181818182
7049	10	SLC4A3	0.18181818181818182
7050	10	ZNF225	0.18181818181818182
7051	10	TTLL5	0.18181818181818182
7052	10	NQO1	0.18181818181818182
7053	10	NAGPA	0.18181818181818182
7054	10	INSL5	0.18181818181818182
7055	10	ZNF146	0.18181818181818182
7056	10	NAA10	0.18181818181818182
7057	10	ACOX2	0.18181818181818182
7058	10	OR56B4	0.18181818181818182
7059	10	ZNF551	0.18181818181818182
7060	10	SYNPO2	0.18181818181818182
7061	10	HEXA	0.18181818181818182
7062	10	STXBP4	0.18181818181818182
7063	10	OR5AN1	0.18181818181818182
7064	10	OR13C3	0.18181818181818182
7065	10	DDR1	0.18181818181818182
7066	9	SEMA4F	0.2
7067	9	PDZD3	0.2
7068	9	TACC1	0.2
7069	9	ZNF649	0.2
7070	9	ZNF121	0.2
7071	9	RSPH1	0.2
7072	9	SCML2	0.2
7073	9	PEX5L	0.2
7074	9	ABCG1	0.2
7075	9	RFX7	0.2
7076	9	ZNF622	0.2
7077	9	HYPK	0.2
7078	9	HDGF	0.2
7079	9	ETAA1	0.2
7080	9	EVI2B	0.2
7081	9	GATA5	0.2
7082	9	RAB21	0.2
7083	9	CYTIP	0.2
7084	9	ZNF772	0.2
7085	9	ANKS4B	0.2
7086	9	PPM1L	0.2
7087	9	CHL1	0.2
7088	9	MITD1	0.2
7089	9	PPAT	0.2
7090	9	ZFR	0.2
7091	9	DMP1	0.2
7092	9	ZBTB18	0.2
7093	9	ADAM28	0.2
7094	9	MYOZ3	0.2
7095	9	RAET1G	0.2
7096	9	SLC26A4	0.2
7097	9	UBQLN4	0.2
7098	9	GCH1	0.2
7099	9	RTN3	0.2
7100	9	ADD3	0.2
7101	9	ZNF429	0.2
7102	9	PCDHGB4	0.2
7103	9	KCNH6	0.2
7104	9	USP6	0.2
7105	9	HPS4	0.2
7106	9	HSPH1	0.2
7107	9	ZNF620	0.2
7108	9	TECPR1	0.2
7109	9	PARP16	0.2
7110	9	TNRC6C	0.2
7111	9	ANO3	0.2
7112	9	OLFM4	0.2
7113	9	KCNIP4	0.2
7114	9	ZNF503	0.2
7115	9	GZMA	0.2
7116	9	MTR	0.2
7117	9	ZNF547	0.2
7118	9	ZNF596	0.2
7119	9	ZC4H2	0.2
7120	9	TMEM231	0.2
7121	9	SCN10A	0.2
7122	9	ZNF669	0.2
7123	9	NAV3	0.2
7124	9	ZNF329	0.2
7125	9	IL25	0.2
7126	9	PCDHGB2	0.2
7127	9	GAS8	0.2
7128	9	USP20	0.2
7129	9	ZNF613	0.2
7130	9	ZNF641	0.2
7131	9	ZNF17	0.2
7132	9	ZNF354B	0.2
7133	9	SPTLC1	0.2
7134	9	SIGLEC14	0.2
7135	9	HAPLN1	0.2
7136	9	LTBP3	0.2
7137	9	SLC39A2	0.2
7138	9	CPN1	0.2
7139	9	ELOVL7	0.2
7140	9	CDCA3	0.2
7141	9	ADAM20	0.2
7142	9	PELO	0.2
7143	9	KLF12	0.2
7144	9	CETP	0.2
7145	9	ST13	0.2
7146	9	SPDYC	0.2
7147	9	SLC26A10	0.2
7148	9	HERC1	0.2
7149	9	F13B	0.2
7150	9	PLOD3	0.2
7151	9	LGALS14	0.2
7152	9	TTC7B	0.2
7153	9	MTSS1	0.2
7154	9	MGAT1	0.2
7155	9	RNF138	0.2
7156	9	MAGEA1	0.2
7157	9	IMMP2L	0.2
7158	9	HOXC11	0.2
7159	9	ARFIP1	0.2
7160	9	RNF13	0.2
7161	9	IL18BP	0.2
7162	9	RECQL5	0.2
7163	9	CKM	0.2
7164	9	APLF	0.2
7165	9	ANKRD6	0.2
7166	9	WDR92	0.2
7167	9	CHCHD2	0.2
7168	9	EBP	0.2
7169	9	KLRG1	0.2
7170	9	APTX	0.2
7171	9	NMB	0.2
7172	9	NUBP1	0.2
7173	9	ZNF606	0.2
7174	9	KCNC4	0.2
7175	9	NPS	0.2
7176	9	CAPRIN2	0.2
7177	9	HOXA3	0.2
7178	9	GLYAT	0.2
7179	9	TOM1L1	0.2
7180	9	SEMA5B	0.2
7181	9	HNRNPLL	0.2
7182	9	SEMA4B	0.2
7183	9	UMPS	0.2
7184	9	LMX1A	0.2
7185	9	ZFP41	0.2
7186	9	GABRR1	0.2
7187	9	TYMP	0.2
7188	9	MT1M	0.2
7189	9	DOCK9	0.2
7190	9	ZNF57	0.2
7191	9	NES	0.2
7192	9	NEBL	0.2
7193	9	CCHCR1	0.2
7194	9	TBC1D8	0.2
7195	9	OPN5	0.2
7196	9	ELOVL5	0.2
7197	9	SGSM3	0.2
7198	9	HSD17B4	0.2
7199	9	KIR2DL4	0.2
7200	9	ZBTB26	0.2
7201	9	APOBEC1	0.2
7202	9	ZNF177	0.2
7203	9	SHOC2	0.2
7204	9	ZNF333	0.2
7205	9	PRDX1	0.2
7206	9	SAMD9	0.2
7207	9	TAS1R3	0.2
7208	9	ARNTL2	0.2
7209	9	CIDEB	0.2
7210	9	MARVELD2	0.2
7211	9	SLC26A1	0.2
7212	9	LDHB	0.2
7213	9	BCL2L14	0.2
7214	9	HMG20A	0.2
7215	9	ZBTB14	0.2
7216	9	COL25A1	0.2
7217	9	VIPR2	0.2
7218	9	TARBP1	0.2
7219	9	CNN1	0.2
7220	9	ISCA1	0.2
7221	9	RALGAPB	0.2
7222	9	PPIL2	0.2
7223	9	ZNF519	0.2
7224	9	AGTPBP1	0.2
7225	9	WDHD1	0.2
7226	9	SLC35F1	0.2
7227	9	ZFP28	0.2
7228	9	SHMT1	0.2
7229	9	ATP11C	0.2
7230	9	ZNF48	0.2
7231	9	UPRT	0.2
7232	9	NAA20	0.2
7233	9	ABCG5	0.2
7234	9	ZNF582	0.2
7235	9	SLC5A7	0.2
7236	9	SALL2	0.2
7237	9	NUBP2	0.2
7238	9	ABCB7	0.2
7239	9	DHH	0.2
7240	9	SPOCD1	0.2
7241	9	AIFM2	0.2
7242	9	PDE8A	0.2
7243	9	SLC16A13	0.2
7244	9	VPS33A	0.2
7245	9	MYRF	0.2
7246	9	PRICKLE3	0.2
7247	8	PHF19	0.2222222222222222
7248	8	WDR74	0.2222222222222222
7249	8	MAN2A1	0.2222222222222222
7250	8	DGAT1	0.2222222222222222
7251	8	DLX1	0.2222222222222222
7252	8	MARVELD3	0.2222222222222222
7253	8	ZNF716	0.2222222222222222
7254	8	RASSF4	0.2222222222222222
7255	8	WDR37	0.2222222222222222
7256	8	CCDC88C	0.2222222222222222
7257	8	CTPS1	0.2222222222222222
7258	8	SYT6	0.2222222222222222
7259	8	SLC7A1	0.2222222222222222
7260	8	PITPNA	0.2222222222222222
7261	8	LMLN	0.2222222222222222
7262	8	ZSCAN9	0.2222222222222222
7263	8	LIPC	0.2222222222222222
7264	8	UBXN2B	0.2222222222222222
7265	8	ETFDH	0.2222222222222222
7266	8	AKR1C3	0.2222222222222222
7267	8	ZNF324B	0.2222222222222222
7268	8	ICAM3	0.2222222222222222
7269	8	MYO1A	0.2222222222222222
7270	8	CAB39L	0.2222222222222222
7271	8	EIF4E1B	0.2222222222222222
7272	8	SLC20A1	0.2222222222222222
7273	8	ZNF281	0.2222222222222222
7274	8	CHGA	0.2222222222222222
7275	8	LCE3A	0.2222222222222222
7276	8	HEPACAM	0.2222222222222222
7277	8	GLRA1	0.2222222222222222
7278	8	ARHGEF40	0.2222222222222222
7279	8	CLSTN3	0.2222222222222222
7280	8	CCNL1	0.2222222222222222
7281	8	GPRC5A	0.2222222222222222
7282	8	ZNF766	0.2222222222222222
7283	8	CD7	0.2222222222222222
7284	8	SLC10A6	0.2222222222222222
7285	8	SERPINB4	0.2222222222222222
7286	8	ZNF544	0.2222222222222222
7287	8	E4F1	0.2222222222222222
7288	8	FLOT1	0.2222222222222222
7289	8	HELB	0.2222222222222222
7290	8	DCK	0.2222222222222222
7291	8	ZFP42	0.2222222222222222
7292	8	VAPB	0.2222222222222222
7293	8	ZNF597	0.2222222222222222
7294	8	SYT11	0.2222222222222222
7295	8	GEM	0.2222222222222222
7296	8	ATP4A	0.2222222222222222
7297	8	ZNF383	0.2222222222222222
7298	8	SLITRK4	0.2222222222222222
7299	8	NUCB1	0.2222222222222222
7300	8	TPCN1	0.2222222222222222
7301	8	CDH24	0.2222222222222222
7302	8	ZNF610	0.2222222222222222
7303	8	RC3H1	0.2222222222222222
7304	8	ZNF629	0.2222222222222222
7305	8	SSH2	0.2222222222222222
7306	8	ZNF155	0.2222222222222222
7307	8	CD200R1	0.2222222222222222
7308	8	CKAP4	0.2222222222222222
7309	8	PBXIP1	0.2222222222222222
7310	8	RASD2	0.2222222222222222
7311	8	NYAP1	0.2222222222222222
7312	8	CCNG2	0.2222222222222222
7313	8	ZNF234	0.2222222222222222
7314	8	KIF1A	0.2222222222222222
7315	8	EID2	0.2222222222222222
7316	8	DGAT2L6	0.2222222222222222
7317	8	RHOBTB2	0.2222222222222222
7318	8	CPB2	0.2222222222222222
7319	8	RNF167	0.2222222222222222
7320	8	SYNRG	0.2222222222222222
7321	8	VRK2	0.2222222222222222
7322	8	SMEK1	0.2222222222222222
7323	8	PVR	0.2222222222222222
7324	8	SLC5A1	0.2222222222222222
